,name,iata_code,iso_country,latitude,longitude
440,Doris Lake,JOJ,CA,68.1252746582,-106.585281372
441,Fairview Airport,ZFW,CA,56.081401825,-118.434997559
442,Hinton/Jasper-Hinton Airport,YJP,CA,53.3191986084,-117.752998352
443,Whatì Airport,YLE,CA,63.13169860839844,-117.24600219726562
444,Drayton Valley Industrial Airport,YDC,CA,53.265800476074,-114.95999908447
445,Fort McMurray / Mildred Lake Airport,NML,CA,57.0555992126,-111.573997498
446,Conklin (Leismer) Airport,CFM,CA,55.695301,-111.278999
447,St. Paul Airport,ZSP,CA,53.9933013916,-111.379997253
448,Taltheilei Narrows Airport,GSL,CA,62.5980987549,-111.542999268
449,Macmillan Pass Airport,XMP,CA,63.181098938,-130.20199585
450,Great Bear Lake Airport,DAS,CA,66.7031021118,-119.707000732
451,Fort Mackay / Firebag,YFI,CA,57.275833,-110.976666
452,Wekweètì Airport,YFJ,CA,64.190804,-114.077002
453,Donnelly Airport,YOE,CA,55.7094,-117.094002
454,Cheadle Airport,TIL,CA,51.057498931885,-113.62400054932
455,Okoyo Airport,OKG,CG,-1.4483300447464,15.073300361633
456,Cape Gloucester Airport,CGC,PG,-5.458965,148.432417
457,Casiguran Airport,CGG,PH,16.1941,122.0651
458,Gahcho Kue,GHK,CA,63.435198,-109.144812
459,Circle Hot Springs Airport,CHP,US,65.485496521,-144.610992432
460,Laurie River Airport,LRQ,CA,56.2486000061,-101.304000854
461,Hatchet Lake Airport,YDJ,CA,58.662498474121,-103.53800201416
462,Kasba Lake Airport,YDU,CA,60.291900634766,-102.50199890137
463,Cluff Lake Airport,XCL,CA,58.3911018372,-109.51599884
464,Knee Lake Airport,YKE,CA,54.915298,-94.798103
465,Summer Beaver Airport,SUR,CA,52.70859909057617,-88.54190063476562
466,Crooked Creek Airport,CKD,US,61.8679008484,-158.134994507
467,Tisdale Airport,YTT,CA,52.836700439453,-104.06700134277
468,Wapekeka Airport,YAX,CA,53.84920120239258,-89.57939910888672
469,Wunnumin Lake Airport,WNN,CA,52.89390182495117,-89.28919982910156
470,Opapimiskan Lake Airport,YBS,CA,52.6067008972,-90.3768997192
471,North Spirit Lake Airport,YNO,CA,52.4900016784668,-92.97109985351562
472,Crane Island Airstrip,CKR,US,48.5978,-122.9979
473,Cordova Municipal Airport,CKU,US,60.5438995361,-145.727005005
474,North of Sixty Airport,YDW,CA,60.316398620605,-103.12899780273
475,Chicken Airport,CKX,US,64.0712966919,-141.95199585
476,New Cametá Airport,CMT,BR,-2.2468,-49.56
477,Caia Airport,CMZ,MZ,-17.8331,35.3341
478,Tangshan Sannühe Airport,TVS,CN,39.7178001404,118.002624512
479,Yuanmou Air Base,YUA,CN,25.737499,101.882004
480,Zhangjiakou Ningyuan Airport,ZQZ,CN,40.738602,114.93
481,Baoshan Yunrui Airport,BSD,CN,25.053301,99.168297
482,Dazu Air Base,DZU,CN,29.636227,105.773621
483,Lincang Boshang Airport,LNJ,CN,23.7381,100.025002
484,Xigaze Peace Airport / Shigatse Air Base,RKZ,CN,29.3519,89.311401
485,Panzhihua Bao'anying Airport,PZI,CN,26.54,101.79852
486,Zigong Fengming Airport,ZKL,CN,29.376484,104.625789
487,Foshan Shadi Airport,FUO,CN,23.0833,113.07
488,Bazhong Enyang Airport,BZX,CN,31.73842,106.644872
489,Xinyang Minggang Airport,XAI,CN,32.540819,114.079141
490,Huizhou Pingtan Airport,HUZ,CN,23.049999,114.599998
491,Shangluo Airport,DFA,CN,33.708533,110.249284
492,Shaoguan Danxia Airport,HSC,CN,24.9786,113.420998
493,Jinggangshan Airport,JGS,CN,26.856899,114.737
494,Baise Youjiang Airport,AEB,CN,23.7206,106.959999
495,Lianyungang Huaguoshan International Airport,LYG,CN,34.41406,119.17899
496,Dongying Shengli Airport,DOY,CN,37.5085983276,118.788002014
497,Xingcheng Air Base,XEN,CN,40.580328,120.700374
498,Altay Xuedu Airport,AAT,CN,47.749886,88.085808
499,Tianshui Maijishan Airport,THQ,CN,34.559399,105.860001
500,Zhangye Ganzhou Airport,YZY,CN,38.801899,100.675003
501,Morin Dawa Banner Airport,DWS,CN,48.38745,124.43127
502,Shijiazhuang Luancheng Airport,LCT,CN,37.91305,114.59166
503,Beijing Nanjiao Airport,NAY,CN,39.48595,116.37236
504,Dandong Langtou Airport,DDG,CN,40.0247,124.286003
505,Binzhou Daguo Airport,CBZ,CN,37.61055,117.885699
506,Xigaze Dingri Airport,DDR,CN,28.604567,86.798
507,Jiande Qiandaohu General Airport,JDE,CN,29.360905,119.180829
508,Zhaodong Beidahuang General Airport,HLJ,CN,46.12779,125.77354
509,Taiyuan Yaocheng Airport,TYC,CN,37.50312,112.424126
510,Zhanjiang Wuchuan Airport,ZHA,CN,21.481667,110.590278
511,Zhaosu Tianma Airport,ZFL,CN,43.1075,81.160556
512,Nantong Xingdong International Airport,NTG,CN,32.070801,120.975998
513,Bearskin Lake Airport,XBE,CA,53.965599060058594,-91.0271987915039
514,Natuashish Airport,YNP,CA,55.913898,-61.184399
515,Parry Sound Area Municipal Airport,YPD,CA,45.2575,-79.829697
516,Brockville - Thousand Islands Regional Tackaberry Airport,XBR,CA,44.6394004822,-75.7502975464
517,Kingfisher Lake Airport,KIF,CA,53.01250076293945,-89.85530090332031
518,Ogoki Post Airport,YOG,CA,51.6585998535,-85.9017028809
519,La Chorrera Airport,LCR,CO,-0.733333,-73.01667
520,Las Cruces Airport,SNT,CO,7.38322,-73.505402
521,Tarapacá Airport,TCD,CO,-2.894722,-69.747222
522,Bar River Airport,YEB,CA,46.42029953,-84.0922012329
523,Cape Orford Airport,CPI,PG,-5.44833333333,152.081944444
524,Poplar Hill Airport,YHP,CA,52.1133,-94.2556
525,Keewaywin Airport,KEW,CA,52.9911,-92.836403
526,Kirby Lake Airport,KFM,CA,55.355598,-110.637001
527,Sable Island Landing Strip,YSA,CA,43.930951,-59.996147
528,Lebel-sur-Quevillon Airport,YLS,CA,49.0303001404,-77.0171966553
529,Snap Lake Airport,YNX,CA,63.593601,-110.905998
530,La Sarre Airport,SSQ,CA,48.917198181152,-79.178596496582
531,Chisasibi Airport,YKU,CA,53.80559921264648,-78.91690063476562
532,Tête-à-la-Baleine Airport,ZTB,CA,50.67440032958984,-59.38359832763672
533,Kegaska Airport,ZKG,CA,50.1958007812,-61.2658004761
534,Carutapera Airport,CTP,BR,-1.225365,-46.019057
535,Donaldson Airport,YAU,CA,61.6622009277,-73.3214035034
536,La Romaine Airport,ZGS,CA,50.259701,-60.679401
537,Fontanges Airport,YFG,CA,54.553901672363,-71.173301696777
538,La Tabatière Airport,ZLT,CA,50.8307991027832,-58.97560119628906
539,Culion Airport,CUJ,PH,11.8553,119.9378
540,Hollister Municipal Airport,HLI,US,36.8932991028,-121.410003662
541,Cape Vogel Airport,CVL,PG,-9.67,150.019722222
542,Chitina Airport,CXC,US,61.582901001,-144.427001953
543,Lefkoniko Airport / Geçitkale Air Base,GEC,CY,35.235947,33.724358
544,Arctic Bay Airport,YAB,CA,73.006101,-85.04616
545,Cat Lake Airport,YAC,CA,51.72719955444336,-91.82440185546876
546,La Grande-3 Airport,YAR,CA,53.5717010498,-76.19640350339999
547,Fort Frances Municipal Airport,YAG,CA,48.655749,-93.44349
548,La Grande-4 Airport,YAH,CA,53.754699707,-73.6753005981
549,Alert Bay Airport,YAL,CA,50.582199,-126.916
550,Sault Ste Marie Airport,YAM,CA,46.485001,-84.509399
551,Kasabonika Airport,XKS,CA,53.52470016479492,-88.6427993774414
552,Kangirsuk Airport,YKG,CA,60.02719879150391,-69.99919891357422
553,Attawapiskat Airport,YAT,CA,52.9275016784668,-82.43190002441406
554,St. Anthony Airport,YAY,CA,51.391909,-56.08321
555,Tofino / Long Beach Airport,YAZ,CA,49.079833,-125.775583
556,Banff Airport,YBA,CA,51.208222,-115.540624
557,Kugaaruk Airport,YBB,CA,68.534401,-89.808098
558,Baie-Comeau Airport,YBC,CA,49.1325,-68.204399
559,Bella Coola Airport,QBC,CA,52.387501,-126.596001
560,Uranium City Airport,YBE,CA,59.5614013671875,-108.4810028076172
561,Bonnyville Airport,YBY,CA,54.304199,-110.744003
562,CFB Bagotville,YBG,CA,48.33060073852539,-70.99639892578125
563,Baker Lake Airport,YBK,CA,64.29889678960001,-96.077796936
564,Campbell River Airport,YBL,CA,49.950802,-125.271004
565,Tadoule Lake Airport,XTL,CA,58.7061,-98.512199
566,Brandon Municipal Airport,YBR,CA,49.91,-99.951897
567,Brochet Airport,YBT,CA,57.8894,-101.679001
568,Berens River Airport,YBV,CA,52.358898,-97.018303
569,Lourdes-de-Blanc-Sablon Airport,YBX,CA,51.4436,-57.185299
570,Cartwright Airport,YRF,CA,53.682501,-57.042303
571,Cambridge Bay Airport,YCB,CA,69.1081008911,-105.138000488
572,Cornwall Regional Airport,YCC,CA,45.092637,-74.567724
573,Nanaimo Airport,YCD,CA,49.05497,-123.869863
574,Centralia / James T. Field Memorial Aerodrome,YCE,CA,43.285599,-81.508301
575,Castlegar/West Kootenay Regional Airport,YCG,CA,49.2963981628,-117.632003784
576,Miramichi Airport,YCH,CA,47.007801,-65.449203
577,Chatham Kent Airport,XCM,CA,42.3064002991,-82.0819015503
578,Charlo Airport,YCL,CA,47.990799,-66.330299
579,Cochrane Airport,YCN,CA,49.10559844970703,-81.01360321044922
580,Kugluktuk Airport,YCO,CA,67.816704,-115.143997
581,Chetwynd Airport,YCQ,CA,55.687198638916016,-121.6269989013672
582,Cross Lake (Charlie Sinclair Memorial) Airport,YCR,CA,54.610599517822266,-97.76080322265624
583,Chesterfield Inlet Airport,YCS,CA,63.3469009399,-90.7311019897
584,Coronation Airport,YCT,CA,52.0750007629,-111.444999695
585,Chilliwack Airport,YCW,CA,49.153157,-121.939309
586,Clyde River Airport,YCY,CA,70.4860992432,-68.5167007446
587,Fairmont Hot Springs Airport,YCZ,CA,50.331052,-115.873739
588,Dawson City Airport,YDA,CA,64.04309844970703,-139.1280059814453
589,Burwash Airport,YDB,CA,61.371101,-139.041
590,Deer Lake Airport,YDF,CA,49.21080017089844,-57.39139938354492
591,Dease Lake Airport,YDL,CA,58.4221992493,-130.031997681
592,Ross River Airport,XRR,CA,61.9706001282,-132.42300415
593,Dauphin Barker Airport,YDN,CA,51.10079956054688,-100.052001953125
594,Dolbeau St Felicien Airport,YDO,CA,48.778499603271,-72.375
595,Nain Airport,YDP,CA,56.550778,-61.682224
596,Dawson Creek Airport,YDQ,CA,55.7422981262207,-120.18299865722656
597,Edmonton International Airport,YEG,CA,53.3097000122,-113.580001831
598,Arviat Airport,YEK,CA,61.0942001343,-94.0708007812
599,Elliot Lake Municipal Airport,YEL,CA,46.351398468,-82.5614013672
600,Manitoulin East Municipal Airport,YEM,CA,45.842435,-81.857595
601,Estevan Airport,YEN,CA,49.2103004456,-102.966003418
602,Fort Severn Airport,YER,CA,56.01890182495117,-87.67610168457031
603,Edson Airport,YET,CA,53.5788993835,-116.464996338
604,Eureka Airport,YEU,CA,79.9946975708,-85.814201355
605,Inuvik Mike Zubko Airport,YEV,CA,68.30419921880001,-133.483001709
606,Amos/Magny Airport,YEY,CA,48.563903,-78.249702
607,Fort Albany Airport,YFA,CA,52.20140075683594,-81.6968994140625
608,Iqaluit Airport,YFB,CA,63.756402,-68.555801
609,Fredericton Airport,YFC,CA,45.868900299072266,-66.53720092773438
610,Forestville Airport,YFE,CA,48.74610137939453,-69.09719848632812
611,Fort Hope Airport,YFH,CA,51.5619010925293,-87.90779876708984
612,Mont-Tremblant International Airport,YTM,CA,46.409401,-74.779999
613,Flin Flon Airport,YFO,CA,54.6781005859375,-101.68199920654295
614,Fort Resolution Airport,YFR,CA,61.1808013916,-113.690002441
615,Fort Simpson Airport,YFS,CA,61.76020050048828,-121.23699951171876
616,Makkovik Airport,YMN,CA,55.077335,-59.187942
617,Texada Gillies Bay Airport,YGB,CA,49.69419860839844,-124.51799774169922
618,Fort Good Hope Airport,YGH,CA,66.24079895019531,-128.6510009765625
619,Kingston Norman Rogers Airport,YGK,CA,44.22529983520508,-76.5969009399414
620,La Grande Rivière Airport,YGL,CA,53.625301361083984,-77.7042007446289
621,Gimli Industrial Park Airport,YGM,CA,50.62810134887695,-97.04329681396484
622,Gods Lake Narrows Airport,YGO,CA,54.55889892578125,-94.49140167236328
623,Gaspé (Michel-Pouliot) Airport,YGP,CA,48.7752990723,-64.4785995483
624,Geraldton Greenstone Regional Airport,YGQ,CA,49.77830123901367,-86.93939971923828
625,Îles-de-la-Madeleine Airport,YGR,CA,47.425242,-61.778612
626,Igloolik Airport,YGT,CA,69.3647003174,-81.8161010742
627,Havre-Saint-Pierre Airport,YGV,CA,50.281898,-63.611401
628,Kuujjuarapik Airport,YGW,CA,55.28189849853516,-77.76529693603516
629,Gillam Airport,YGX,CA,56.35749816894531,-94.71060180664062
630,Grise Fiord Airport,YGZ,CA,76.4261016846,-82.90920257570001
631,Quaqtaq Airport,YQC,CA,61.0463981628418,-69.6177978515625
632,Hudson Bay Airport,YHB,CA,52.8166999817,-102.310997009
633,Dryden Regional Airport,YHD,CA,49.831699,-92.744202
634,Hope Airport / FVRD Regional Airpark,YHE,CA,49.368865,-121.49495
635,Hearst René Fontaine Municipal Airport,YHF,CA,49.71419906616211,-83.68609619140625
636,Nemiscau Airport,YNS,CA,51.69110107421875,-76.1355972290039
637,Ulukhaktok Holman Airport,YHI,CA,70.76280212402344,-117.80599975585938
638,Gjoa Haven Airport,YHK,CA,68.635597229,-95.8497009277
639,John C. Munro Hamilton International Airport,YHM,CA,43.1735992432,-79.93499755859999
640,Hornepayne Municipal Airport,YHN,CA,49.19309997558594,-84.75890350341797
641,Hopedale Airport,YHO,CA,55.448757,-60.228124
642,Chevery Airport,YHR,CA,50.46889877319336,-59.63669967651367
643,Haines Junction Airport,YHT,CA,60.7892,-137.546005
644,Montréal / Saint-Hubert Airport,YHU,CA,45.5175018311,-73.4169006348
645,Hay River / Merlyn Carter Airport,YHY,CA,60.8396987915,-115.782997131
646,Halifax / Stanfield International Airport,YHZ,CA,44.8807983398,-63.5085983276
647,Atikokan Municipal Airport,YIB,CA,48.7738990784,-91.6386032104
648,Digby / Annapolis Regional Airport,YDG,CA,44.5458450365,-65.7854247093
649,St Augustin Airport,YIF,CA,51.2117004395,-58.6582984924
650,Ivujivik Airport,YIK,CA,62.41730117797852,-77.92530059814453
651,Pond Inlet Airport,YIO,CA,72.6832962036,-77.9666976929
652,Island Lake Airport,YIV,CA,53.857200622558594,-94.65360260009766
653,Jasper Airport,YJA,CA,52.996418,-118.060233
654,Fort Liard Airport,YJF,CA,60.2358016968,-123.46900177
655,St Jean Airport,YJN,CA,45.29439926147461,-73.28109741210938
656,Stephenville Airport,YJT,CA,48.5442008972168,-58.54999923706055
657,Kamloops Airport,YKA,CA,50.7022018433,-120.444000244
658,Collins Bay Airport,YKC,CA,58.2360992432,-103.678001404
659,Aklavik/Freddie Carmichael Airport,LAK,CA,68.223297,-135.00599
660,Waterloo Airport,YKF,CA,43.4608001709,-80.3786010742
661,Kangiqsujuaq (Wakeham Bay) Airport,YWB,CA,61.5886001587,-71.929397583
662,Key Lake Airport,YKJ,CA,57.25609970092773,-105.61799621582033
663,Schefferville Airport,YKL,CA,54.805301666259766,-66.8052978515625
664,Kincardine Municipal Airport,YKD,CA,44.201401,-81.606697
665,Akulivik Airport,AKV,CA,60.81859970092773,-78.14859771728516
666,Waskaganish Airport,YKQ,CA,51.47330093383789,-78.75830078125
667,Kirkland Lake Airport,YKX,CA,48.21030044555664,-79.98139953613281
668,Kindersley Airport,YKY,CA,51.5175018311,-109.180999756
669,Buttonville Municipal Airport,YKZ,CA,43.86220169067383,-79.37000274658203
670,Aupaluk Airport,YPJ,CA,59.29669952392578,-69.59970092773438
671,Lac La Biche Airport,YLB,CA,54.7703018188,-112.031997681
672,Kimmirut Airport,YLC,CA,62.848253,-69.877853
673,Chapleau Airport,YLD,CA,47.81999969482422,-83.3467025756836
674,Lansdowne House Airport,YLH,CA,52.19559860229492,-87.93419647216797
675,Meadow Lake Airport,YLJ,CA,54.125301361083984,-108.52300262451172
676,Lutselk'e Airport,YSG,CA,62.418303,-110.681998
677,Lloydminster Airport,YLL,CA,53.309200286865234,-110.072998046875
678,La Tuque Airport,YLQ,CA,47.4096984863,-72.7889022827
679,Leaf Rapids Airport,YLR,CA,56.513301849365234,-99.98529815673828
680,Barrie-Lake Simcoe Regional Airport,YLK,CA,44.485989,-79.555687
681,Alert Airport,YLT,CA,82.517799,-62.280602
682,Kangiqsualujjuaq (Georges River) Airport,XGR,CA,58.711399,-65.992798
683,Kelowna International Airport,YLW,CA,49.9561,-119.377998
684,Mayo Airport,YMA,CA,63.61640167236328,-135.8679962158203
685,Matane Airport,YME,CA,48.85689926147461,-67.45330047607422
686,Manitouwadge Airport,YMG,CA,49.08390045166016,-85.86060333251953
687,Mary's Harbour Airport,YMH,CA,52.302837,-55.847626
688,Moose Jaw Air Vice Marshal C. M. McEwen Airport,YMJ,CA,50.330299377441406,-105.55899810791016
689,Charlevoix Airport,YML,CA,47.59749984741211,-70.2238998413086
690,Fort McMurray Airport,YMM,CA,56.653301239,-111.222000122
691,Moosonee Airport,YMO,CA,51.29109954833984,-80.60780334472656
692,Chapais Airport,YMT,CA,49.77190017700195,-74.5280990600586
693,Umiujaq Airport,YUD,CA,56.53609848022461,-76.51830291748047
694,Maniwaki Airport,YMW,CA,46.2728,-75.990601
695,Montreal International (Mirabel) Airport,YMX,CA,45.679501,-74.038696
696,Natashquan Airport,YNA,CA,50.18999862670898,-61.78919982910156
697,Wemindji Airport,YNC,CA,53.01060104370117,-78.83110046386719
698,Ottawa / Gatineau Airport,YND,CA,45.521702,-75.563599
699,Norway House Airport,YNE,CA,53.95830154418945,-97.84420013427734
700,Hudsons Hope Airport,YNH,CA,56.0355987549,-121.975997925
701,Langley Airport,YLY,CA,49.1008,-122.630997
702,Points North Landing Airport,YNL,CA,58.27669906616211,-104.08200073242188
703,Matagami Airport,YNM,CA,49.76169967651367,-77.80280303955078
704,Fort Mackay / Horizon Airport,HZP,CA,57.3816986084,-111.700996399
705,Ekati Airport,YOA,CA,64.6988983154,-110.614997864
706,Old Crow Airport,YOC,CA,67.57060241699219,-139.83900451660156
707,CFB Cold Lake,YOD,CA,54.40499877929688,-110.27899932861328
708,Oxford House Airport,YOH,CA,54.93330001831055,-95.27890014648438
709,High Level Airport,YOJ,CA,58.62139892578125,-117.16500091552734
710,Oshawa Executive Airport,YOO,CA,43.922798,-78.894997
711,Rainbow Lake Airport,YOP,CA,58.49140167236328,-119.40799713134766
712,Owen Sound / Billy Bishop Regional Airport,YOS,CA,44.5903015137,-80.8375015259
713,Ottawa Macdonald-Cartier International Airport,YOW,CA,45.3224983215332,-75.66919708251953
714,Prince Albert Glass Field,YPA,CA,53.2141990662,-105.672996521
715,Paulatuk (Nora Aliqatchialuk Ruben) Airport,YPC,CA,69.3608381154,-124.075469971
716,Port Hawkesbury Airport,YPS,CA,45.6567001343,-61.3680992126
717,Peace River Airport,YPE,CA,56.226898,-117.446999
718,Portage-la-Prairie / Southport Airport,YPG,CA,49.903099,-98.273817
719,Inukjuak Airport,YPH,CA,58.471900939941406,-78.07689666748047
720,Pickle Lake Airport,YPL,CA,51.4463996887207,-90.21420288085938
721,Pikangikum Airport,YPM,CA,51.81969833374024,-93.97329711914062
722,Port Menier Airport,YPN,CA,49.83639907836914,-64.2885971069336
723,Peawanuck Airport,YPO,CA,54.98809814453125,-85.44329833984375
724,Peterborough Municipal Airport,YPQ,CA,44.23,-78.363297
725,Prince Rupert Airport,YPR,CA,54.2860984802,-130.445007324
726,Powell River Airport,YPW,CA,49.83420181274414,-124.5
727,Puvirnituq Airport,YPX,CA,60.05059814453125,-77.28690338134766
728,Fort Chipewyan Airport,YPY,CA,58.7672004699707,-111.11699676513672
729,Burns Lake Airport,YPZ,CA,54.3764,-125.950996
730,Muskoka Airport,YQA,CA,44.974700927734375,-79.30329895019531
731,Quebec Jean Lesage International Airport,YQB,CA,46.7911,-71.393303
732,The Pas Airport,YQD,CA,53.97140121459961,-101.09100341796876
733,Red Deer Regional Airport,YQF,CA,52.182201,-113.893997
734,Windsor Airport,YQG,CA,42.27560043334961,-82.95559692382812
735,Watson Lake Airport,YQH,CA,60.11640167236328,-128.82200622558594
736,Yarmouth Airport,YQI,CA,43.82690048217773,-66.08809661865234
737,Kenora Airport,YQK,CA,49.78829956054688,-94.36309814453124
738,Lethbridge County Airport,YQL,CA,49.6302986145,-112.800003052
739,Greater Moncton Roméo LeBlanc International Airport,YQM,CA,46.112202,-64.678596
740,Nakina Airport,YQN,CA,50.18280029296875,-86.69640350341797
741,Comox Valley Airport / CFB Comox,YQQ,CA,49.7108,-124.887001
742,Regina International Airport,YQR,CA,50.43190002441406,-104.66600036621094
743,St Thomas Municipal Airport,YQS,CA,42.77000045776367,-81.11080169677734
744,Thunder Bay Airport,YQT,CA,48.37189865112305,-89.32389831542969
745,Grande Prairie Airport,YQU,CA,55.1796989441,-118.885002136
746,Yorkton Municipal Airport,YQV,CA,51.26470184326172,-102.46199798583984
747,North Battleford Airport,YQW,CA,52.769409,-108.243742
748,Gander International Airport / CFB Gander,YQX,CA,48.936258,-54.567719
749,Sydney / J.A. Douglas McCurdy Airport,YQY,CA,46.1614,-60.047798
750,Quesnel Airport,YQZ,CA,53.026100158691406,-122.51000213623048
751,Rae Lakes Airport,YRA,CA,64.11609649658203,-117.30999755859376
752,Resolute Bay Airport,YRB,CA,74.7169036865,-94.9693984985
753,Rivière-du-Loup Airport,YRI,CA,47.76440048217773,-69.58470153808594
754,Roberval Airport,YRJ,CA,48.52000045776367,-72.2656021118164
755,Red Lake Airport,YRL,CA,51.06689834594727,-93.79309844970705
756,Rocky Mountain House Airport,YRM,CA,52.4296989441,-114.903999329
757,Ottawa / Rockcliffe Airport,YRO,CA,45.4603004456,-75.64610290530001
758,Trois-Rivières Airport,YRQ,CA,46.35279846191406,-72.67939758300781
759,Red Sucker Lake Airport,YRS,CA,54.16719818115234,-93.55719757080078
760,Rankin Inlet Airport,YRT,CA,62.8114013672,-92.1157989502
761,Revelstoke Airport,YRV,CA,50.962245,-118.184258
762,Sudbury Airport,YSB,CA,46.625,-80.79889678955078
763,Sherbrooke Airport,YSC,CA,45.438599,-71.691399
764,Squamish Airport,YSE,CA,49.7817001343,-123.162002563
765,Stony Rapids Airport,YSF,CA,59.250301361083984,-105.84100341796876
766,Smiths Falls-Montague (Russ Beach) Airport,YSH,CA,44.945801,-75.940598
767,Saint John Airport,YSJ,CA,45.31610107421875,-65.89029693603516
768,Sanikiluaq Airport,YSK,CA,56.5377998352,-79.2466964722
769,St Leonard Airport,YSL,CA,47.157501220703125,-67.83470153808594
770,Fort Smith Airport,YSM,CA,60.020302,-111.961998
771,Niagara District Airport,YCM,CA,43.19169998168945,-79.17169952392578
772,Marathon Airport,YSP,CA,48.75529861450195,-86.34439849853516
773,St. Theresa Point Airport,YST,CA,53.84560012817383,-94.85189819335938
774,Summerside Airport,YSU,CA,46.440601,-63.833599
775,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,YSY,CA,71.9938964844,-125.242996216
776,Pembroke Airport,YTA,CA,45.86439895629883,-77.25170135498047
