,name,country_code,city,latitude,longitude
663,doubleTwist,USA,San Francisco,37.775196,-122.419204
664,Exalead,FRA,Paris,48.86931,2.324782
665,MediaTrust,USA,New York,40.743662,-73.984268
666,JackPot Rewards,USA,Newton,42.337037,-71.251748
667,GenieTown,USA,Palo Alto,37.425773,-122.144271
668,AdoTube,USA,New York,40.752672,-73.97593
669,RiffTrax,USA,San Diego,32.936973,-117.240431
670,P2P-Next,NLD,,52.132633,5.291266
671,FameCast,USA,Austin,30.268735,-97.745209
672,Grooveshark,USA,Gainesville,29.6502461,-82.3230981
673,Direct Hit,USA,Melbourne,28.0854206,-80.6475007
674,Redux,USA,Berkeley,37.87168,-122.269494
675,Evernote,USA,Redwood City,37.386774,-121.987661
676,Y Combinator,USA,Mountain View,37.38687,-122.067979
677,Raptr,USA,Mountain View,37.40384,-122.07808
678,HipLogic,USA,Fremont,37.5541073,-121.9756765
679,Intuit,USA,Mountain View,37.428373,-122.097604
680,Intuit,USA,San Diego,32.957695,-117.158245
681,GoldSpot Media,USA,Sunnyvale,37.384206,-121.992805
682,Ad Infuse,USA,San Francisco,37.793375,-122.404571
683,Inform Technologies,USA,New York,40.744639,-73.983963
684,iOpener,DEU,Aachen,50.791481,6.066681
685,EVO Media Group,USA,Seattle,47.613896,-122.3413
686,Covario,USA,San Diego,32.912063,-117.114827
687,SendMe,USA,San Francisco,37.787126,-122.39783
688,Blog Talk Radio,USA,New York,40.757929,-73.985506
689,Opera Software,NOR,Oslo,59.928267,10.754932
690,Tiny Pictures,USA,San Francisco,37.781002,-122.406912
691,MessageOne,USA,Austin,30.405197,-97.745673
692,Flurry,USA,San Francisco,37.783046,-122.394067
693,Issuu,USA,Palo Alto,37.4784804,-122.1514101
694,Howcast,USA,New York City,40.646166,-73.889492
695,SugarSync,USA,San Mateo,37.54763,-122.307887
696,ePals,USA,Herndon,38.95424,-77.416331
697,BillShrink,USA,Redwood City,37.503147,-122.211435
698,Teneros,USA,Mountain View,37.389022,-122.062778
699,Outbrain,USA,New York City,40.757929,-73.985506
700,DivX,USA,San Diego,32.880882,-117.203309
701,Evri,USA,Seattle,47.620716,-122.347533
702,Kazeon,USA,Mountain View,37.431769,-122.099577
703,Mochila,USA,New York,40.711982,-74.008622
704,Yodlee,USA,Redwood City,37.538603,-122.251539
705,MoFuse,USA,Providence,41.826956,-71.408718
706,OLX,USA,New York,40.8587524,-73.7258199
707,Collactive,USA,Wilmington,39.748985,-75.546329
708,XO Group,USA,New York,40.720824,-74.00007
709,ModiFace,CAN,Toronto,43.666953,-79.388279
710,Bleacher Report,USA,San Francisco,37.776467,-122.395792
711,Right Media,USA,New York,40.74632,-73.982607
712,Central Desktop,USA,Pasadena,34.148374,-118.121822
713,SafeNet,USA,Belcamp,39.467752,-76.23537
714,Ingrian Networks,USA,Redwood City,37.494171,-122.22812
715,Mzinga,USA,Burlington,42.489827,-71.223359
716,Phreesia,USA,New York,40.739794,-73.985878
717,Boonty,USA,New York,40.717248,-74.002662
718,Sportgenic,USA,San Francisco,37.790485,-122.40094
719,crowdSPRING,USA,Chicago,41.88583,-87.657354
720,99designs,USA,San Francisco,37.7955307,-122.4005983
721,99designs,AUS,Collingwood,-37.8026587,144.9868546
722,99designs,DEU,Berlin,52.4986199,13.4469031
723,Innofidei,CHN,Beijing,39.905556,116.395833
724,Ifbyphone,USA,Chicago,42.040851,-87.750643
725,Elance,USA,Mountain View,37.398022,-122.049143
726,LiveRail,USA,San Francisco,37.787183,-122.397759
727,Adzilla,USA,Brisbane,37.674378,-122.387699
728,Generate,USA,Santa Monica,34.031328,-118.471463
729,Generate,USA,New York,40.7570972,-73.969821
730,OpenDNS,USA,San Francisco,37.789268,-122.395184
731,Paxfire,USA,Sterling,38.988367,-77.421054
732,Kareo,USA,Irvine,33.676444,-117.8587
733,Innovid,USA,New York,40.722655,-73.99873
734,Footnote,USA,Lindon,40.3310529,-111.7276347
735,Coveo,USA,Vernon Hills,37.446078,-122.167506
736,Radialpoint,CAN,Montreal,45.5075577,-73.5696547
737,Akoha,CAN,Montreal,45.516545,-73.578477
738,Vovici,USA,Dulles,38.983393,-77.434128
739,Vovici,GBR,Kingston Upon Thames,51.4140631,-0.3016459
740,PacketFront,SWE,Stockholm,59.332788,18.064488
741,Tripology,USA,New York,40.746883,-73.983969
742,Skimlinks,GBR,London,51.522727,-0.084462
743,PI Corporation,USA,Seattle,47.602416,-122.332614
744,The FeedRoom,USA,New York,40.723614,-74.007948
745,The FeedRoom,USA,Larkspur,37.946779,-122.511888
746,The FeedRoom,USA,Westborough,42.2875076,-71.5856082
747,Giant Realm,USA,New York,40.7566658,-73.9827553
748,AirTight Networks,USA,Mountain View,37.387226,-122.049945
749,Visto,USA,Sunnyvale,37.518539,-122.254275
750,LiveOps,USA,Santa Clara,37.323668,-122.004204
751,Janrain,USA,Portland,45.484413,-122.675838
752,SearchMe,USA,Mountain View,37.386665,-122.084171
753,SearchMe,USA,San Francisco,37.793473,-122.402667
754,Global Roaming,USA,Miami,25.9690885,-80.1417742
755,Polaris Wireless,USA,Mountain View,37.397528,-122.05892
756,AccountNow,USA,San Ramon,37.769922,-122.001446
757,TalkShoe,USA,Wexford,40.616311,-80.059548
758,Workday,USA,Pleasanton,37.694202,-121.921532
759,CompanyLoop,USA,Mountain View,37.394456,-122.078531
760,DailyStrength,USA,Los Angeles,34.043948,-118.468204
761,PopularMedia,USA,San Francisco,37.767575,-122.411157
762,Clarizen,USA,San Mateo,37.536044,-122.328401
763,Next New Networks,USA,New York,40.743808,-73.983626
764,RiverWired,USA,New York,40.757929,-73.985506
765,FriendFinder Networks,MYS,Boca Raton,26.4074809,-80.1169895
766,Zhanzuo,CHN,Beijing,35.86166,104.195397
767,LiveDeal,USA,Las Vegas,37.370056,-121.973157
768,Invoke Solutions,USA,Waltham,42.397435,-71.252147
769,Sprout,USA,Honolulu,21.30829,-157.8086025
770,Sprout,USA,San Francisco,37.755012,-122.418137
771,Skydeck,USA,Palo Alto,37.5645375,-122.3254705
772,NeoEdge Networks,USA,Mountain View,37.393679,-122.079017
773,Zuora,USA,Foster City,37.5596277,-122.2709868
774,Kidaro,USA,Redmond,47.6435828,-122.1285846
775,Jivox,USA,Redwood City,37.555962,-122.288006
776,ShareThis,USA,Palo Alto,37.4203945,-122.0872274
777,Elastra,USA,San Francisco,37.791137,-122.391843
778,Voltage Security,USA,Cupertino,37.399481,-122.1345417
779,Krillion,USA,Mountain View,37.391727,-122.077597
780,Star Analytics,USA,San Mateo,37.556152,-122.281484
781,Cenzic,USA,Campbell,37.2816136,-121.9410679
782,Infopia,USA,Salt Lake City,40.762412,-111.889137
783,Replay Solutions,USA,Redwood City,37.512318,-122.200914
784,SupplyFrame,USA,Pasadena,34.143885,-118.151542
785,Scalent Systems,USA,Palo Alto,37.429676,-122.1085482
786,InMage Systems,USA,San Jose,37.381034,-121.971487
787,CITTIO,USA,San Francisco,37.7867612,-122.4014585
788,Communicado,USA,Santa Ana,33.7020241,-117.8666475
789,Authenticlick,USA,Los Angeles,34.062504,-118.354605
790,Gnip,USA,Boulder,40.019299,-105.274628
791,Wrike,USA,San Jose,37.3973787,-122.0879281
792,Playfish,GBR,London,51.4991094,-0.1984802
793,Playfish,NOR,TromsÃ¸,69.636216,18.931062
794,Rapt,USA,San Francisco,37.781689,-122.391061
795,Interneer,USA,Culver City,34.145312,-118.793136
796,Tapioca Mobile,USA,San Diego,32.88945,-117.166929
797,Monitor110,USA,New York,40.732748,-73.992607
798,Slicethepie,GBR,,55.378051,-3.435973
799,ShowClix,USA,Pittsburgh,40.517948,-79.842487
800,CloudMade,USA,Menlo Park,37.477944,-122.151234
801,BladeLogic,USA,Houston,29.7805488,-95.3457921
802,ScanCafe,USA,Burlingame,37.592584,-122.369676
803,liveBooks,USA,Sausalito,37.8712444,-122.5036866
804,KidZui,USA,San Diego,37.09024,-95.712891
805,Moblica,ISR,Tel Aviv,32.0554,34.7595
806,Glaxstar,GBR,Birmingham,52.479554,-1.903186
807,Act-On Software,USA,Beaverton,45.484177,-122.79635
808,Cvent,USA,McLean,38.923453,-77.227525
809,BroadSoft,USA,Gaithersburg,39.141511,-77.209394
810,Dimdim,USA,Lowell,42.6161515,-71.3258687
811,Liftopia,USA,San Francisco,37.796164,-122.420903
812,PopJax,USA,San Francisco,37.796216,-122.403755
813,AnchorFree,USA,Mountain View,37.378884,-122.010692
814,Zend Technologies,USA,Cupertino,37.322385,-122.008549
815,Location Labs,USA,Emeryville,37.83466,-122.291944
816,OrangeSoda,USA,American Fork,40.358294,-111.780243
817,Aternity,USA,Westborough,42.279967,-71.5827673
818,Networked Insights,USA,Madison,41.278528,-72.5254318
819,Networked Insights,USA,New York,40.745559,-73.986243
820,Networked Insights,USA,Chicago,41.879979,-87.634173
821,Mytopia,USA,Palo Alto,34.007967,-118.489681
822,Magento,USA,Los Angeles,34.052187,-118.243425
823,Netbooks,USA,San Francisco,37.79471,-122.40195
824,GotVoice,USA,Kirkland,47.666791,-122.199525
825,SlideShare,USA,San Francisco,37.776878,-122.400934
826,Constant Contact,USA,Waltham,42.357054,-71.264459
827,Pikum,GBR,London,51.539778,-0.152998
828,CLEAR,USA,New York,29.4748,-81.1274
829,babbel,DEU,Berlin,52.4897,13.38861
830,Parature,USA,Herndon,38.912791,-77.220048
831,Etelos,USA,San Mateo,37.548415,-122.315636
832,7digital,GBR,London,51.5254,-0.083726
833,Kannuu,USA,Dallas,32.9249424,-96.7679229
834,Wikimedia Foundation,USA,San Francisco,37.76785,-122.392839
835,Clearwell Systems,USA,Mountain View,37.398022,-122.049143
836,Digital Railroad,USA,New York,40.735327,-73.988469
837,Become,USA,Sunnyvale,37.424801,-122.07259
838,BlueCat Networks,CAN,Toronto,43.746327,-79.407214
839,Business Insider,USA,New York,40.73906,-73.990911
840,The Echo Nest,USA,Somerville,42.396495,-71.12045
841,BeInSync,ISR,Tel Aviv,32.0554,34.7595
842,Phoenix Technologies,USA,Milpitas,37.414225,-121.92439
843,Zemanta,GBR,London,51.5141566,-0.0934254
844,Zemanta,USA,New York,40.7387945,-73.9939213
845,Zemanta,SVN,Ljubljana,46.0607926,14.4972218
846,Perfect Market,USA,Pasadena,34.146436,-118.153136
847,iovation,USA,Portland,45.52254,-122.675536
848,Bango,GBR,Cambridge,52.2155382,0.124024
849,Bango,USA,New York,40.7412488,-73.9912518
850,Glassdoor,USA,Sausalito,37.868002,-122.500111
851,Datacraft Solutions,USA,Durham,35.999586,-78.9065
852,Red Bend Software,USA,Waltham,42.389795,-71.239286
853,Realtime Worlds,GBR,Dundee,56.461428,-2.968111
854,Realtime Worlds,USA,Boulder,40.010492,-105.276843
855,Berkeley Design Automation,USA,Santa Clara,37.374659,-121.970209
856,itzbig,USA,Austin,30.387275,-97.759511
857,Marketo,USA,San Mateo,37.5583,-122.301385
858,Bonobos,USA,New York,40.7384997,-73.9954585
859,Edmodo,USA,San Mateo,41.857915,-88.321171
860,eYeka,FRA,Paris,48.856667,2.350987
861,AudioMicro,USA,Sherman Oaks,34.153588,-118.422495
862,Cellufun,USA,New York,40.73993,-73.9930489
863,Xoopit,USA,San Francisco,37.7617955,-122.4092704
864,eRepublik,ESP,Madrid,40.43094,-3.6952896
865,Reality Digital,USA,Berkeley,37.859443,-122.291817
866,Spongecell,USA,New York,37.773727,-122.401537
867,Q-Layer,BEL,Lochristi,51.070829,3.771122
868,Metaversum,DEU,Berlin,52.512249,13.419841
869,Placecast,USA,San Francisco,37.773688,-122.423468
870,Palm,USA,Sunnyvale,37.392362,-122.040051
871,Stylehive,USA,San Francisco,37.787646,-122.402759
872,BooRah,USA,Mountain View,37.390918,-122.080843
873,CarDomain Network,USA,Seattle,47.634741,-122.340435
874,Avisena,USA,Miami,25.782058,-80.296794
875,Undertone,USA,New York,40.7509033,-73.9779759
876,Undertone,USA,Chicago,41.8864688,-87.6322669
877,Undertone,USA,San Francisco,37.792949,-122.398099
878,Undertone,GBR,London,51.5118239,-0.132904
879,Undertone,ITA,Rome,41.8912349,12.4307821
880,Undertone,DEU,Hamburg,53.5443074,9.9475619
881,Egnyte,USA,Mountain View,37.429647,-122.100288
882,Jodange,USA,Yonkers,40.934803,-73.901839
883,Frengo,USA,San Mateo,37.553121,-122.301534
884,Austhink Software,AUS,"Melbourne, Victoria",-37.813603,144.96616
885,Zong,USA,Menlo Park,37.4429885,-122.1624131
886,Zong,CHE,Geneva,46.1893709,6.1311735
887,Cotendo,USA,Sunnyvale,37.504764,-122.259568
888,mBlox,USA,Sunnyvale,37.37604,-122.025257
889,GuardianEdge Technologies,USA,San Mateo,37.778613,-122.395289
890,Cellfish,USA,New York,40.761855,-73.983754
891,groSolar,USA,White River,43.662181,-72.352081
892,eSolar,USA,Pasadena,34.146436,-118.153136
893,Krugle,USA,Menlo Park,37.45604,-122.165399
894,Marin Software,USA,San Francisco,37.792083,-122.3946404
895,Huddle,GBR,London,51.4999065,-0.0814873
896,Huddle,USA,San Francisco,37.78236,-122.403256
897,Trampoline Systems,GBR,London,51.5212179,-0.0869736
898,SiBEAM,USA,Sunnyvale,37.390704,-122.03039
899,Velocix,USA,New York,40.758504,-73.980068
900,iRise,USA,El Segundo,33.9019812,-118.3812173
901,MADS,NLD,Amsterdam,52.3637746,4.8946071
902,Boxbe,USA,San Francisco,37.800209,-122.442592
903,Univa UD,USA,Lisle,41.808458,-88.073008
904,Moviestorm,GBR,Cambridge,52.197471,0.130588
905,RichRelevance,USA,San Francisco,37.7938969,-122.4000965
906,mySupermarket,USA,New York,53.478714,-2.244824
907,mySupermarket,GBR,London,51.513671,-0.159205
908,Shopflick,USA,Los Angeles,34.044939,-118.419067
909,PGP Corporation,USA,Menlo Park,37.481407,-122.169958
910,mediaFORGE,USA,Salt Lake City,40.634468,-111.804504
911,Comcast,USA,Philadelphia,39.9525762,-75.1652518
912,Angie's List,USA,Indianapolis,39.767289,-86.139793
913,SquareTrade,USA,San Francisco,37.789551,-122.40036
914,Mojiva,USA,New York,40.7185614,-73.998662
915,GitHub,USA,San Francisco,37.775196,-122.419204
916,Iminent,FRA,Paris,48.8522431,2.387422
917,Texas Instruments,USA,Dallas,32.9181382,-96.7529161
918,Kasenna,USA,Sunnyvale,37.407588,-122.019357
919,AdXpose,USA,Seattle,47.635354,-122.340459
920,VideoClix,CAN,Vancouver,49.283632,-123.104934
921,Visible World,USA,New York,40.75406,-73.999003
922,Strutta,CAN,Vancouver,49.2821075,-123.1078045
923,Memeo,USA,Santa Clara,33.585767,-117.731283
924,Iterasi,USA,Portland,45.523104,-122.670132
925,Salesconx,USA,New York,40.759243,-73.98459
926,Globant,ARG,Buenos Aires,-34.5967236,-58.3708904
927,Globant,USA,Hopkinton,42.2261823,-71.5174869
928,Globant,GBR,London,51.5205095,-0.0952197
929,Globant,USA,San Francisco,37.7819286,-122.4041764
930,Globant,BRA,Sao Paulo,-23.5606195,-46.6816579
931,Globant,COL,Bogota,4.7595921,-74.0632101
932,Globant,URY,Montevideo,-34.8836111,-56.1819444
933,Globant,ARG,La Plata,-34.6776448,-58.3840599
934,Globant,ARG,Tandil,-37.3281072,-59.1340915
935,Globant,ARG,Resistencia,-27.4533887,-58.9871056
936,Globant,ARG,Tucuman,-26.8007888,-65.3024825
937,Globant,ARG,Bahía Blanca,-38.7211371,-62.2690974
938,ImageShack,USA,Los Gatos,37.226709,-121.98147
939,RealMatch,USA,New York,39.047912,-77.19544
940,Collective Intellect,USA,Boulder,40.0186313,-105.2764361
941,PluggedIn,USA,Santa Monica,34.007967,-118.489681
942,Mirror42,NLD,Amsterdam,52.36702,4.896468
943,Apture,USA,San Francisco,37.566042,-122.322954
944,CellSpin,USA,San Jose,37.421731,-121.957018
945,InMobi,USA,San Francisco,37.4465496,-122.1709208
946,InMobi,SGP,Singapore,1.284082,103.851942
947,Daptiv,USA,Seattle,47.604279,-122.337437
948,MediaScrape,CAN,Montreal,45.545447,-73.639076
949,TeachStreet,USA,Seattle,47.6171788,-122.3370801
950,WeeWorld,USA,Concord,42.4588999,-71.3495213
951,WeeWorld,GBR,Glasgow,55.8631705,-4.2635168
952,Wayfair,USA,Boston,42.348691,-71.082523
953,Wayfair,DEU,Berlin,52.4981582,13.4478557
954,MUBI,USA,Palo Alto,37.44236,-122.161025
955,UserVoice,USA,San Francisco,36.9751032,-122.0253784
956,BuildDirect,CAN,Vancouver,49.283935,-123.11593
957,Health Plan One,USA,Shelton,41.262403,-73.135894
958,Scanbuy,USA,New York,40.7512062,-73.9815333
959,Modern Feed,USA,Los Angeles,34.085749,-118.343791
960,The Guild,USA,Madison,43.081862,-89.37049
961,PrepChamps,USA,,35.914702,-78.902617
962,Aardvark,USA,San Francisco,37.748676,-122.415813
963,SQLstream,USA,San Francisco,37.775058,-122.419966
964,MyWebGrocer,USA,Winooski,44.509265,-73.183959
965,Triggit,USA,San Francisco,37.771208,-122.418129
966,Serious Business,USA,San Francisco,37.7893215,-122.4013624
967,Retail Convergence,USA,Boston,42.35888,-71.05682
968,RateItAll,USA,San Francisco,37.755012,-122.418137
969,OPEN Sports Network,USA,Deerfield Beach,26.310509,-80.127087
970,TuneWiki,USA,Santa Monica,37.412577,-121.916861
971,Estately,USA,Seattle,47.273017,-120.882482
972,KnowledgeTree,USA,Raleigh,35.786975,-78.647003
973,Tealeaf,USA,San Francisco,37.791242,-122.397133
974,Spotify,LUX,Luxembourg,49.607295,6.121511
975,Adify,USA,San Bruno,37.629393,-122.424975
976,InvenSense,USA,San Jose,37.407445,-122.019405
977,Wigix,USA,,37.09024,-95.712891
978,Cortera,USA,,37.09024,-95.712891
979,Cortera,USA,Boca Raton,26.3586885,-80.0830984
980,Center'd,USA,Menlo Park,37.452992,-122.185098
981,Indochino,CAN,"Vancouver, BC",48.487589,-123.337608
982,Kabam,USA,San Francisco,37.3944561,-122.0785314
983,Pontiflex,USA,Brooklyn,40.702692,-73.989613
984,TraceWorks,DNK,Copenhagen K,55.678672,12.579241
985,BioWizard,USA,Wayne,40.043029,-75.377916
986,Turbine,USA,Westwood,42.214483,-71.185964
987,Turbine,USA,Redwood City,37.477652,-122.223384
988,Mind Candy,GBR,London,51.471958,-0.147646
989,Syncplicity,USA,Menlo Park,37.814202,-122.477959
990,TicketLeap,USA,Philadelphia,39.9512991,-75.179869
991,kajeet,USA,Bethesda,38.9806,-77.1008
992,New Relic,USA,San Francisco,37.269175,-119.306607
993,Gridstone Research,USA,San Mateo,37.54588,-122.321354
994,Velocify,USA,El Segundo,33.9192583,-118.3952969
995,Pixsta,GBR,London,51.51819,-0.208979
996,FusionOps,USA,Sunnyvale,37.3795251,-122.0106131
997,Tripwolf,AUT,Vienna,48.220357,16.355
998,PatientsLikeMe,USA,Cambridge,42.3674989,-71.0793952
999,Zinch,USA,San Francisco,40.234451,-111.658656
1000,Yoono,USA,San Francisco,37.787204,-122.397884
1001,GodTube,USA,Plano,33.075067,-96.823962
1002,Jinni,ISR,Tel Aviv,32.0554,34.7595
1003,Citizen Sports,USA,San Francisco,37.777513,-122.397044
1004,Quickoffice,USA,Plano,33.02373,-96.793614
1005,MarketLive,USA,Petaluma,38.2310498,-122.6309861
1006,OVGuide,USA,Los Angeles,34.052187,-118.243425
1007,XunLight,USA,Toledo,41.645278,-83.618593
1008,Talend,USA,Los Altos,37.371908,-122.111711
1009,SnapLogic,USA,San Mateo,37.558245,-122.302654
1010,Fave Media,USA,Chicago,41.924899,-87.640442
1011,Vurv Technology,USA,Jacksonville,30.238185,-81.543165
1012,EatLime,USA,San Francisco,37.7749295,-122.4194155
1013,sevenload,DEU,Cologne,50.945289,6.921546
1014,NewsCred,USA,New York,46.223157,6.124424
1015,NewsCred,BGD,Dhaka,23.709921,90.407143
1016,amazingtunes,GBR,Newcastle Upon Tyne,54.971346,-1.611141
1017,Rosum,USA,Mountain View,37.397302,-122.059562
1018,Andera,USA,Providence,41.8283364,-71.4133543
1019,Authentium,USA,Palm Beach Gardens,26.837923,-80.134733
1020,ClairMail,USA,San Rafael,38.057107,-122.513742
1021,Nvidia,USA,Santa Clara,37.370026,-121.965381
1022,Nvidia,FIN,Helsinki,60.168546,24.932475
1023,Nvidia,FRA,Levallois Perret Cedex,48.897549,2.283542
1024,Nvidia,DEU,WÃ¼rselen,50.804956,6.153656
1025,Nvidia,MYS,Singapore,1.328686,103.747574
1026,Confident Technologies,USA,Solana Beach,36.15057,-95.989442
1027,Appfolio,USA,Goleta,34.433463,-119.863565
1028,Blackberry,CAN,Waterloo,43.476528,-80.539594
1029,CitizenHawk,USA,Aliso Viejo,33.571604,-117.734795
1030,Dilithium Networks,USA,Petaluma,38.279431,-122.668452
1031,Passenger,USA,Los Angeles,34.029956,-118.308943
1032,IP Commerce,USA,Denver,39.74893,-104.99342
1033,TuneUp,USA,San Francisco,37.7654195,-122.4119381
1034,SimpleTuition,USA,Boston,42.297418,-71.214796
1035,Sparkroom,CAN,Toronto,43.6683,-79.385969
1036,Tyfone,USA,Portland,45.5105,-122.674995
1037,Infinia,USA,OGDEN,46.220919,-119.22322
1038,Rapleaf,USA,Chicago,37.7867392,-122.4013875
1039,Efficient Frontier,USA,Sunnyvale,37.4049731,-122.0323525
1040,Mozes,USA,Palo Alto,37.445667,-122.166911
1041,Smarkets,GBR,London,51.550757,-0.130772
1042,Wavemaker Software,USA,San Francisco,37.789518,-122.394265
1043,VirtualLogix,USA,Sunnyvale,37.409147,-122.015463
1044,Futurlink,ESP,Barcelona,41.396553,2.189241
1045,Stitcher,USA,San Francisco,37.775196,-122.419204
1046,Cognition Technologies,USA,Culver City,33.985399,-118.389452
1047,[x+1],USA,New York,40.7455068,-73.982624
1048,Raydiance,USA,Chevy Chase,38.96524,-77.083389
1049,OleOle,USA,Beverly Hills,34.067153,-118.409161
1050,TerraPass,USA,San Francisco,37.787445,-122.397847
1051,BusinessCard2,USA,Minneapolis,45.004089,-93.250179
1052,Sometrics,USA,El Segundo,34.048857,-118.251343
1053,SocialVibe,USA,Los Angeles,34.0815238,-118.3826743
1054,deviantART,USA,Hollywood,34.101578,-118.33334
1055,WrapMail,USA,Fort Lauderdale,26.119403,-80.143394
1056,mywaves,SAU,Sunnyvale,37.3886,-122.016779
1057,NextBio,USA,Santa Clara,37.316653,-122.05074
1058,Parascale,USA,Cupertino,37.316653,-122.05074
1059,Zoosk,USA,San Francisco,37.7726402,-122.4099154
1060,Aquantia,USA,Milpitas,37.4130233,-121.9175461
1061,Aprius,USA,Washington,47.6409655,-117.5357108
1062,Transpera,USA,San Francisco,37.785792,-122.405081
1063,GameFly,USA,Los Angeles,33.934558,-118.3962622
1064,Ztail,USA,Palo Alto,37.44931,-122.160011
1065,AirCell,USA,Itasca,41.989344,-88.004903
1066,Row44,USA,Westlake Village,34.143152,-118.80146
1067,JellyCloud,USA,Redwood City,37.485786,-122.206246
1068,Aster Data Systems,USA,San Carlos,37.5068854,-122.2475729
1069,Pixim,USA,Mountain View,37.420439,-122.07689
1070,Bizo,USA,San Francisco,37.7911186,-122.4011706
1071,Fliqz,USA,Emeryville,37.848641,-122.289498
1072,Roku,USA,Saratoga,37.279969,-122.002271
1073,Funambol,USA,Foster City,37.49654,-122.225128
1074,Yandex,CHE,Luzern,47.0419512,8.3140814
1075,Sonico,ARG,Buenos Aires,-34.611781,-58.417309
1076,StarNet Interactive,ISR,,31.046051,34.851612
1077,eBureau,USA,St. Cloud,45.560899,-94.159452
1078,Moblyng,USA,Redwood City,37.453665,-122.229069
1079,Sirtris Pharmaceuticals,USA,Cambridge,42.363567,-71.091189
1080,Knewton,USA,New York,40.7310476,-74.0078134
1081,AtHoc,USA,San Mateo,37.560747,-122.284001
1082,ScribbleLive,CAN,Toronto,43.64308,-79.406775
1083,Campus Explorer,USA,Santa Monica,34.031178,-118.463841
1084,Zecter,USA,Burlingame,37.384756,-122.087712
1085,Votigo,USA,Boulder,37.8919079,-122.1192743
1086,OtherInbox,USA,Austin,30.269004,-97.740395
1087,BrightDoor Systems,USA,Cary,35.828121,-78.789358
1088,Zinio,USA,San Francisco,37.7915,-122.40045
1089,NearbyNow,USA,Mountain View,37.393836,-122.099454
1090,Tapatap,USA,San Mateo,37.561589,-122.324571
1091,PurePlay,USA,San Francisco,37.775196,-122.419204
1092,Aruspex,USA,San Francisco,37.790346,-122.40185
1093,Oxynade,BEL,Ghent,51.050314,3.71105
1094,Apertio,GBR,Bristol,51.499708,-2.533334
1095,Cloudmark,USA,San Francisco,37.779507,-122.39071
1096,Axentra,CAN,Ottawa,45.427398,-75.689871
1097,GreenNote,USA,Mather,37.492685,-122.227765
1098,BelAir Networks,CAN,Kanata,45.348158,-75.923844
1099,Vaultus Mobile,USA,Boston,42.350359,-71.0506234
1100,Handmark,USA,Kansas City,39.103151,-94.581908
1101,TRUSTe,USA,San Francisco,37.7886685,-122.4005576
1102,Aptera,USA,Carlsbad,33.133524,-117.254593
1103,gate5,DEU,Berlin,52.52348,13.411494
1104,Xtract,FIN,Espoo,60.192614,25.029023
1105,eduFire,USA,Chandler,37.7764671,-122.3957917
1106,M:Metrics,USA,Seattle,47.620716,-122.347533
1107,Jambool,USA,San Francisco,37.782101,-122.389519
1108,B-hive Networks,USA,San Mateo,37.536402,-122.325129
1109,VMware,USA,Palo Alto,37.403315,-122.145981
1110,Cloudcity,GBR,St Albans,51.750141,-0.280535
1111,Sylantro,USA,Campbell,37.293687,-121.934573
1112,TeleFlip,USA,Santa Monica,34.01695,-118.451933
1113,Jigsaw,USA,San Mateo,37.552806,-122.291602
1114,NetProspex,USA,Waltham,42.375034,-71.251069
1115,Backblaze,USA,Palo Alto,37.44296,-122.151198
1116,Ozmo Devices,USA,Palo Alto,37.446152,-122.117722
1117,appssavvy,USA,New York,40.724604,-73.996876
1118,Navic Networks,USA,Waltham,42.375518,-71.272292
1119,eJamming,USA,Boca Raton,26.367481,-80.114723
1120,Agilis Systems,USA,St. Louis,38.681201,-90.471595
1121,Medallia,USA,Palo Alto,37.4520239,-122.1797053
1122,Inertia Beverage Group,USA,Napa,38.223032,-122.261642
1123,TuneCore,USA,Brooklyn,40.704382,-73.986572
1124,Internet Mall,CZE,Praha,49.817492,15.472962
1125,Cooliris,USA,Palo Alto,37.421447,-122.141604
1126,CCP Games,USA,Stone Mountain,33.817752,-84.120458
1127,Gamook,USA,Menlo Park,37.41924,-122.208414
1128,Epic Advertising,USA,New York,40.753403,-73.989189
1129,Vindicia,USA,Belmont,37.538418,-122.252115
1130,WSO2,USA,Palo Alto,37.390918,-122.080843
1131,WSO2,GBR,,50.8472228,-0.919424
1132,Crowd Science,USA,San Jose,37.419041,-122.087471
1133,Crowd Science,CAN,Toronto,43.712309,-79.399538
1134,Dizzywood,USA,,37.269175,-119.306607
1135,BumpTop,CAN,Toronto,43.648786,-79.3777473
1136,Limbo,USA,Burlingame,37.580304,-122.343679
1137,CohesiveFT,USA,Chicago,41.882401,-87.637816
1138,BrandYourself,USA,New York,42.275263,-71.24762
1139,Knowledge Adventure,USA,Torrance,33.8231,-118.328584
1140,ClickandBuy,DEU,Cologne,50.947699,6.94205
1141,EXFO,CAN,Quebec,46.8149807,-71.2722665
1142,StartForce,USA,San Francisco,37.796164,-122.420903
1143,Rally Software,USA,Boulder,40.010295,-105.242005
1144,Rally Software,ANT,Amsterdam,52.3380977,4.8688096
1145,Rally Software,GBR,Buckinghamshire,51.6666189,-0.614003
1146,Intelliworks,USA,Bethesda,39.116333,-77.181307
1147,SpaBoom,USA,Albuquerque,35.086388,-106.646185
1148,Yield Software,USA,San Mateo,37.558245,-122.302654
1149,ZPower,USA,Camarillo,34.197333,-119.009054
1150,SquareClock,FRA,Asnieres sur seine,48.9064804,2.2860418
1151,Blue Ridge Networks,USA,Chantilly,38.892684,-77.436196
